"20015","20133","20201116","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201117","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201118","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201119",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201120","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201121","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201122",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201123","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201124","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201125","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201126",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201127","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201128","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201129",NULL,NULL,"5",NULL,"3","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20015","20133","20201130","1","208","5",NULL,"1","0","0","0","1","2020-01-07 16:23:08","2020-01-07 16:23:08",NULL,NULL
"20136","20528","20201101",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201102","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201103",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201104",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201105",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201106","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201107",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201108",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201109","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201110",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201111",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201112",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201113","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201114",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201115",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201116","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
