"no","es_code","pref","name","kana","x","y","status","register","updater","rgst","updt","created_id","updated_id"
"4252","23537","22","佐久間","さくま","35.088499","137.812778","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4253","23447","22","相月","あいづき","35.1115","137.857222","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:43","batch","batch"
"4254","23552","22","城西","しろにし","35.128166","137.865027","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4255","23644","22","向市場","むかいちば","35.150916","137.8725","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:47","batch","batch"
"4256","23635","22","水窪","みさくぼ","35.159972","137.873694","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:47","batch","batch"
"4257","23490","22","大嵐","おおぞれ","35.187166","137.821471","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4258","23532","22","小和田","こわだ","35.206667","137.838971","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4259","24272","20","中井侍","なかいさむらい","35.232639","137.837805","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4260","24117","20","伊那小沢","いなこざわ","35.250722","137.837778","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4261","24131","20","鶯巣","うぐす","35.264","137.835556","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4262","24311","20","平岡","ひらおか","35.270194","137.8565","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4263","24207","20","為栗","してぐり","35.308528","137.851667","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4264","24294","20","温田","ぬくた","35.332944","137.844416","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4265","24258","20","田本","たもと","35.345833","137.841389","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4266","24150","20","門島","かどしま","35.372166","137.817194","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4267","24162","20","唐笠","からかさ","35.399138","137.813305","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4268","24183","20","金野","きんの","35.415722","137.82025","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4269","24263","20","千代","ちよ","35.425944","137.819833","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4270","24266","20","天竜峡","てんりゅうきょう","35.438056","137.820278","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4271","24165","20","川路","かわじ","35.448832","137.81711","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4272","24268","20","時又","ときまた","35.460777","137.830722","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4273","24260","20","駄科","だしな","35.472333","137.842833","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4274","24187","20","毛賀","けが","35.484277","137.842416","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4275","24124","20","伊那八幡","いなやわた","35.493611","137.844722","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4276","24235","20","下山村","しもやまむら","35.500944","137.842666","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4277","24152","20","鼎","かなえ","35.503444","137.831416","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4278","24181","20","切石","きりいし","35.509167","137.812222","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4279","24109","20","飯田(長野県)","いいだ","35.5165","137.824194","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4280","24198","20","桜町(長野県)","さくらまち","35.518916","137.832639","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4281","24115","20","伊那上郷","いなかみさと","35.516944","137.842027","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4282","24344","20","元善光寺","もとぜんこうじ","35.530556","137.864527","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:47","batch","batch"
"4283","24228","20","下市田","しもいちだ","35.541028","137.879472","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4284","24112","20","市田","いちだ","35.546055","137.889583","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4285","24232","20","下平","しもだいら","35.569361","137.898944","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4286","24354","20","山吹","やまぶき","35.574555","137.9065","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:47","batch","batch"
"4287","24114","20","伊那大島","いなおおしま","35.5925","137.916222","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4288","24155","20","上片桐","かみかたぎり","35.614306","137.907194","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4289","24120","20","伊那田島","いなたじま","35.624","137.913389","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4290","24248","20","高遠原","たかとおばら","35.641389","137.903889","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4291","24285","20","七久保","ななくぼ","35.651583","137.914416","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4292","24122","20","伊那本郷","いなほんごう","35.662139","137.935638","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4293","24108","20","飯島","いいじま","35.674361","137.931944","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4294","24250","20","田切","たぎり","35.692361","137.935999","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4295","24121","20","伊那福岡","いなふくおか","35.709028","137.936944","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4296","24190","20","小町屋","こまちや","35.723528","137.938166","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4297","24189","20","駒ケ根","こまがね","35.733056","137.939888","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4298","24138","20","大田切","おおたぎり","35.744916","137.943194","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4299","24337","20","宮田","みやだ","35.763944","137.941861","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:47","batch","batch"
"4300","24097","20","赤木","あかぎ","35.774666","137.947","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:43","batch","batch"
"4301","24201","20","沢渡","さわんど","35.800417","137.947055","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4302","24229","20","下島(飯田線)","しもじま","35.81","137.943138","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4303","24118","20","伊那市","いなし","35.83525","137.962278","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4304","24116","20","伊那北","いなきた","35.84211","137.967278","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4305","24257","20","田畑","たばた","35.857611","137.980916","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4306","24174","20","北殿","きたとの","35.876194","137.987166","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4307","24180","20","木ノ下","きのした","35.897611","137.991083","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4308","24123","20","伊那松島","いなまつしま","35.910527","137.991694","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4309","24200","20","沢","さわ","35.93325","137.988528","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:45","batch","batch"
"4310","24303","20","羽場(長野県)","はば","35.949805","137.98825","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:46","batch","batch"
"4311","24119","20","伊那新町","いなしんまち","35.965611","137.987139","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:44","batch","batch"
"4312","24336","20","宮木","みやき","35.973083","137.993638","1","0","0","2014-08-08 05:39:25","2017-06-29 12:02:47","batch","batch"
"4313","24125","20","稲荷山","いなりやま","36.5495","138.111083","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:44","batch","batch"
"4314","24146","20","姨捨","おばすて","36.49961","138.096389","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:44","batch","batch"
"4315","24161","20","冠着","かむりき","36.454167","138.082472","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:44","batch","batch"
"4316","24307","20","聖高原","ひじりこうげん","36.452","138.05075","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:46","batch","batch"
"4317","24194","20","坂北","さかきた","36.427582","138.018832","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:45","batch","batch"
"4318","24292","20","西条(長野県)","にしじょう","36.397388","138.015638","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:46","batch","batch"
"4319","24099","20","明科","あかしな","36.350833","137.933056","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:43","batch","batch"
"4320","24251","20","田沢","たざわ","36.298499","137.944083","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:45","batch","batch"
"4321","24325","20","松本","まつもと","36.227222","137.9675","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:47","batch","batch"
"4322","24335","20","南松本","みなみまつもと","36.2075","137.972778","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:47","batch","batch"
"4323","29590","20","平田(長野県)","ひらた","36.188333","137.965556","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:46","batch","batch"
"4324","24341","20","村井","むらい","36.171111","137.959167","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:47","batch","batch"
"4325","24314","20","広丘","ひろおか","36.14461","137.952666","1","0","0","2014-08-08 05:39:35","2017-06-29 12:02:46","batch","batch"
"4326","24179","20","北松本","きたまつもと","36.233861","137.964138","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:44","batch","batch"
"4327","24226","20","島内","しまうち","36.243805","137.947944","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:45","batch","batch"
"4328","24227","20","島高松","しまたかまつ","36.243056","137.934527","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:45","batch","batch"
"4329","24102","20","梓橋","あずさばし","36.246916","137.921055","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:43","batch","batch"
"4330","24309","20","一日市場","ひといちば","36.256916","137.906916","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:46","batch","batch"
"4331","24274","20","中萱","なかがや","36.270722","137.906444","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:46","batch","batch"
"4332","24334","20","南豊科","みなみとよしな","36.287611","137.906471","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:47","batch","batch"
"4333","24270","20","豊科","とよしな","36.296916","137.903944","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:46","batch","batch"
"4334","24299","20","柏矢町","はくやちょう","36.319333","137.891444","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:46","batch","batch"
"4335","24320","20","穂高","ほたか","36.335805","137.885139","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:47","batch","batch"
"4336","24107","20","有明(長野県)","ありあけ","36.356555","137.881416","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:43","batch","batch"
"4337","24103","20","安曇追分","あずみおいわけ","36.368861","137.875805","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:43","batch","batch"
"4338","24319","20","細野","ほその","36.393916","137.868722","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:47","batch","batch"
"4339","24178","20","北細野","きたほその","36.403333","137.865833","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:44","batch","batch"
"4340","24221","20","信濃松川","しなのまつかわ","36.421389","137.861944","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:45","batch","batch"
"4341","24104","20","安曇沓掛","あずみくつかけ","36.444722","137.857917","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:43","batch","batch"
"4342","24220","20","信濃常盤","しなのときわ","36.464222","137.850221","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:45","batch","batch"
"4343","24331","20","南大町","みなみおおまち","36.488389","137.859083","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:47","batch","batch"
"4344","24211","20","信濃大町","しなのおおまち","36.497361","137.864722","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:45","batch","batch"
"4345","24171","20","北大町","きたおおまち","36.514527","137.860916","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:44","batch","batch"
"4346","24215","20","信濃木崎","しなのきざき","36.5325","137.849361","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:45","batch","batch"
"4347","24113","20","稲尾","いなお","36.551277","137.845722","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:44","batch","batch"
"4348","24134","20","海ノ口","うみのくち","36.5625","137.844722","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:44","batch","batch"
"4349","24352","20","簗場","やなば","36.59161","137.847888","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:47","batch","batch"
"4350","24333","20","南神城","みなみかみしろ","36.634055","137.844666","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:47","batch","batch"
"4351","24158","20","神城","かみしろ","36.655472","137.849722","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:44","batch","batch"
"4352","24110","20","飯森","いいもり","36.667472","137.853333","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:44","batch","batch"
"4353","24297","20","白馬","はくば","36.69286","137.866972","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:46","batch","batch"
"4354","24222","20","信濃森上","しなのもりうえ","36.707833","137.874722","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:45","batch","batch"
"4355","24298","20","白馬大池","はくばおおいけ","36.736806","137.888583","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:46","batch","batch"
"4356","24261","20","千国","ちくに","36.760139","137.903971","1","0","0","2014-08-08 05:39:45","2017-06-29 12:02:46","batch","batch"
"4357","24877","23","金山(愛知県)","かなやま","35.139722","136.904167","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4358","25042","23","鶴舞","つるまい","35.153056","136.92","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4359","25033","23","千種","ちくさ","35.1675","136.933611","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4360","24844","23","大曽根","おおぞね","35.188889","136.94","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4361","24993","23","新守山","しんもりやま","35.202944","136.953194","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4362","24876","23","勝川","かちがわ","35.225278","136.957222","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4363","24872","23","春日井(中央本線)","かすがい","35.239722","136.987778","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4364","25000","23","神領","じんりょう","35.253305","137.013472","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4365","24923","23","高蔵寺","こうぞうじ","35.261111","137.046111","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4366","24994","23","定光寺","じょうこうじ","35.274694","137.083777","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4367","24442","21","古虎渓","ここけい","35.300583","137.104639","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4368","24496","21","多治見","たじみ","35.331667","137.123056","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4369","24508","21","土岐市","ときし","35.356667","137.185278","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4370","24578","21","瑞浪","みずなみ","35.365833","137.255","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:47","batch","batch"
"4371","24408","21","釜戸","かまど","35.408111","137.308333","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4372","24494","21","武並","たけなみ","35.434722","137.3575","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4373","24387","21","恵那","えな","35.451749","137.410833","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4374","24589","21","美乃坂本","みのさかもと","35.476083","137.453305","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:47","batch","batch"
"4375","24516","21","中津川","なかつがわ","35.496944","137.505833","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4376","24396","21","落合川","おちあいがわ","35.521944","137.533333","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4377","24451","21","坂下","さかした","35.571389","137.534167","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4378","24252","20","田立","ただち","35.585","137.552027","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4379","24284","20","南木曽","なぎそ","35.595833","137.611667","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4380","24240","20","十二兼","じゅうにかね","35.642055","137.620472","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4381","24295","20","野尻","のじり","35.669666","137.639083","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4382","24137","20","大桑(長野県)","おおくわ","35.680833","137.667222","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4383","24243","20","須原","すはら","35.694444","137.698056","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4384","24184","20","倉本","くらもと","35.729722","137.717778","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4385","24100","20","上松","あげまつ","35.780916","137.696361","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:43","batch","batch"
"4386","24169","20","木曽福島","きそふくしま","35.840556","137.696389","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4387","24304","20","原野","はらの","35.868222","137.744749","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4388","24338","20","宮ノ越","みやのこし","35.885027","137.766806","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:47","batch","batch"
"4389","24353","20","藪原","やぶはら","35.926944","137.7875","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:47","batch","batch"
"4390","24287","20","奈良井","ならい","35.966194","137.819","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4391","24168","20","木曽平沢","きそひらさわ","35.975972","137.835722","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:44","batch","batch"
"4392","24289","20","贄川","にえかわ","36.010694","137.863916","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4393","24308","20","日出塩","ひでしお","36.045972","137.897917","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:46","batch","batch"
"4394","24244","20","洗馬","せば","36.083889","137.919722","1","0","0","2014-08-08 05:39:55","2017-06-29 12:02:45","batch","batch"
"4395","24236","20","市役所前(長野県)","しやくしょまえ","36.644888","138.194194","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4396","24192","20","権堂","ごんどう","36.65","138.195111","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4397","24245","20","善光寺下","ぜんこうじした","36.655221","138.196694","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4398","24321","20","本郷(長野県)","ほんごう","36.659472","138.20711","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:47","batch","batch"
"4399","24182","20","桐原(長野県)","きりはら","36.662639","138.216138","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4400","24224","20","信濃吉田","しなのよしだ","36.664361","138.223832","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4401","24101","20","朝陽","あさひ","36.663277","138.243555","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:43","batch","batch"
"4402","24316","20","附属中学前","ふぞくちゅうがくまえ","36.659527","138.251166","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:47","batch","batch"
"4403","24351","20","柳原(長野県)","やなぎはら","36.660388","138.261416","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:47","batch","batch"
"4404","24342","20","村山(長野県)","むらやま","36.656166","138.283305","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:47","batch","batch"
"4405","24310","20","日野(長野県)","ひの","36.652778","138.292166","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:46","batch","batch"
"4406","24241","20","須坂","すざか","36.653611","138.307305","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4407","24173","20","北須坂","きたすざか","36.675221","138.311667","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:44","batch","batch"
"4408","24147","20","小布施","おぶせ","36.695889","138.31586","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:44","batch","batch"
"4409","24264","20","都住","つすみ","36.700916","138.32525","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:46","batch","batch"
"4410","24197","20","桜沢(長野県)","さくらさわ","36.7095","138.352778","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4411","24135","20","延徳","えんとく","36.721471","138.364167","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:44","batch","batch"
"4412","24238","20","信州中野","しんしゅうなかの","36.741638","138.368083","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4413","24281","20","中野松川","なかのまつかわ","36.747527","138.377388","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:46","batch","batch"
"4414","24219","20","信濃竹原","しなのたけはら","36.758083","138.396722","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:45","batch","batch"
"4415","24357","20","夜間瀬","よませ","36.756888","138.406416","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:47","batch","batch"
"4416","24159","20","上条(長野県)","かみじょう","36.746528","138.41075","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:44","batch","batch"
"4417","24355","20","湯田中","ゆだなか","36.738666","138.418056","1","0","0","2014-08-08 05:40:05","2017-06-29 12:02:47","batch","batch"
"4418","24237","20","城下(長野県)","しろした","36.389306","138.245694","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:45","batch","batch"
"4419","24339","20","三好町","みよしちょう","36.388528","138.238499","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:47","batch","batch"
"4420","24098","20","赤坂上","あかさかうえ","36.388277","138.230166","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:43","batch","batch"
"4421","24130","20","上田原","うえだはら","36.387305","138.223583","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:44","batch","batch"
"4422","24265","20","寺下","てらした","36.380722","138.219416","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:46","batch","batch"
"4423","24153","20","神畑","かばたけ","36.374694","138.220027","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:44","batch","batch"
"4424","24259","20","大学前(長野県)","だいがくまえ","36.368166","138.21825","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:46","batch","batch"
"4425","24234","20","下之郷","しものごう","36.360166","138.220278","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:45","batch","batch"
"4426","24277","20","中塩田","なかしおだ","36.36","138.207721","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:46","batch","batch"
"4427","24204","20","塩田町","しおだまち","36.35775","138.201389","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:45","batch","batch"
"4428","24279","20","中野(長野県)","なかの","36.357333","138.196389","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:46","batch","batch"
"4429","24322","20","舞田","まいた","36.356471","138.18575","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:47","batch","batch"
"4430","24347","20","八木沢","やぎさわ","36.35525","138.178611","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:47","batch","batch"
"4431","24318","20","別所温泉","べっしょおんせん","36.350139","138.165027","1","0","0","2014-08-08 05:40:15","2017-06-29 12:02:47","batch","batch"
"4432","24293","20","西松本","にしまつもと","36.223805","137.966305","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:46","batch","batch"
"4433","24283","20","渚(長野県)","なぎさ","36.224","137.959167","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:46","batch","batch"
"4434","24209","20","信濃荒井","しなのあらい","36.225805","137.952555","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:45","batch","batch"
"4435","24140","20","大庭","おおにわ","36.223777","137.944222","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:44","batch","batch"
"4436","24233","20","下新","しもにい","36.221944","137.925278","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:45","batch","batch"
"4437","24177","20","北新・松本大学前","きたにいまつもとだいがくまえ","36.216389","137.916471","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:44","batch","batch"
"4438","24288","20","新村","にいむら","36.213138","137.908277","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:46","batch","batch"
"4439","24199","20","三溝","さみぞ","36.209444","137.894249","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:45","batch","batch"
"4440","24345","20","森口","もりぐち","36.204722","137.884249","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:47","batch","batch"
"4441","24230","20","下島(松本電鉄線)","しもじま","36.202999","137.874944","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:45","batch","batch"
"4442","24301","20","波田","はた","36.197166","137.859416","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:46","batch","batch"
"4443","24136","20","渕東","えんどう","36.192166","137.843027","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:44","batch","batch"
"4444","24239","20","新島々","しんしましま","36.186749","137.824778","1","0","0","2014-08-08 05:40:25","2017-06-29 12:02:45","batch","batch"
"4445","24273","20","中軽井沢","なかかるいざわ","36.344472","138.596222","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:46","batch","batch"
"4446","24210","20","信濃追分","しなのおいわけ","36.332305","138.561749","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:45","batch","batch"
"4447","24340","20","御代田","みよた","36.315916","138.509444","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:47","batch","batch"
"4448","24313","20","平原","ひらはら","36.305444","138.45711","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:46","batch","batch"
"4449","24206","20","滋野","しげの","36.339222","138.367027","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:45","batch","batch"
"4450","24256","20","田中","たなか","36.351222","138.332305","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:45","batch","batch"
"4451","24142","20","大屋","おおや","36.366471","138.300055","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:44","batch","batch"
"4452","29386","20","信濃国分寺","しなのこくぶんじ","36.375556","138.276389","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:45","batch","batch"
"4453","24290","20","西上田","にしうえだ","36.413722","138.212194","1","0","0","2014-08-08 05:40:35","2017-06-29 12:02:46","batch","batch"
